TicketID,DateReceived,Resolution Time,ResponseTime(In Hrs),SLAStatus,IssueCategory,ReceivedTimeOfDay,AssignedAgent,Escalated,UserSatisfaction,Status
4721,02-10-2024,11-10-2024,2,Yes,Network,Evening,Agent11,Yes,5,Open
4722,14-06-2024,28-06-2024,1,No,Hardware,Afternoon,Agent8,Yes,1,Pending
4723,19-01-2024,25-01-2024,4,No,Account,Evening,Agent18,Yes,2,Closed
4724,31-05-2024,14-06-2024,2,Yes,Software,Night,Agent8,No,4,Closed
4725,27-06-2024,12-07-2024,1,Yes,Hardware,Night,Agent4,Yes,1,Closed
4726,19-03-2024,24-03-2024,2,No,Software,Afternoon,Agent14,Yes,4,Closed
4727,27-01-2024,03-02-2024,4,Yes,Account,Morning,Agent18,No,4,Open
4728,20-03-2024,24-03-2024,1,No,Software,Evening,Agent1,No,3,Closed
4729,05-07-2024,17-07-2024,5,No,Hardware,Evening,Agent5,Yes,2,Pending
4730,13-12-2024,18-12-2024,4,No,Account,Afternoon,Agent4,No,5,Closed
4731,05-12-2024,20-12-2024,1,No,Account,Evening,Agent7,No,1,Pending
4732,12-12-2024,26-12-2024,1,Yes,Network,Morning,Agent9,Yes,3,Closed
4733,13-11-2024,27-11-2024,2,No,Network,Morning,Agent4,Yes,4,Closed
4734,15-05-2024,29-05-2024,3,No,Software,Night,Agent4,No,3,Closed
4735,30-01-2024,09-02-2024,3,Yes,Software,Evening,Agent6,Yes,1,Closed
4736,28-08-2024,02-09-2024,1,Yes,Software,Morning,Agent10,Yes,1,Open
4737,29-09-2024,14-10-2024,5,No,Account,Night,Agent12,Yes,1,Pending
4738,07-04-2024,14-04-2024,1,Yes,Account,Night,Agent8,No,1,Closed
4739,30-03-2024,09-04-2024,4,No,Account,Evening,Agent9,Yes,2,Pending
4740,01-12-2024,15-12-2024,3,No,Software,Evening,Agent16,No,5,Pending
4741,23-10-2024,31-10-2024,5,No,Network,Morning,Agent1,Yes,1,Pending
4742,15-03-2024,21-03-2024,2,No,Software,Evening,Agent7,No,1,Closed
4743,13-05-2024,28-05-2024,3,Yes,Software,Evening,Agent20,Yes,2,Pending
4744,30-12-2024,03-01-2025,5,Yes,Software,Evening,Agent3,No,2,Pending
4745,05-11-2024,16-11-2024,2,No,Software,Evening,Agent5,No,3,Closed
4746,04-10-2024,08-10-2024,2,No,Software,Afternoon,Agent4,Yes,1,Open
4747,30-03-2024,05-04-2024,5,Yes,Software,Morning,Agent9,Yes,3,Pending
4748,12-02-2024,22-02-2024,4,No,Software,Afternoon,Agent10,No,3,Closed
4749,02-12-2024,17-12-2024,4,No,Network,Night,Agent7,Yes,5,Pending
4750,27-02-2024,03-03-2024,1,Yes,Network,Evening,Agent15,Yes,1,Open
4751,19-06-2024,01-07-2024,1,No,Software,Evening,Agent1,Yes,5,Closed
4752,18-05-2024,23-05-2024,3,Yes,Software,Evening,Agent9,No,2,Open
4753,16-08-2024,31-08-2024,2,No,Network,Night,Agent18,Yes,1,Open
4754,21-10-2024,02-11-2024,3,Yes,Software,Evening,Agent20,Yes,5,Open
4755,07-09-2024,20-09-2024,2,No,Network,Night,Agent3,Yes,2,Closed
4756,25-11-2024,03-12-2024,2,Yes,Account,Evening,Agent4,Yes,3,Open
4757,10-11-2024,14-11-2024,1,Yes,Hardware,Afternoon,Agent20,No,5,Closed
4758,30-10-2024,05-11-2024,5,No,Software,Evening,Agent9,No,3,Pending
4759,24-10-2024,02-11-2024,4,No,Software,Afternoon,Agent13,No,2,Closed
4760,05-06-2024,19-06-2024,1,No,Software,Morning,Agent11,No,4,Open
4761,23-05-2024,28-05-2024,2,Yes,Software,Evening,Agent8,Yes,3,Pending
4762,09-01-2024,13-01-2024,2,No,Software,Evening,Agent18,No,4,Open
4763,05-05-2024,15-05-2024,4,No,Hardware,Afternoon,Agent8,Yes,4,Closed
4764,10-09-2024,19-09-2024,4,No,Hardware,Morning,Agent8,Yes,5,Closed
4765,07-04-2024,14-04-2024,1,No,Network,Evening,Agent4,Yes,2,Pending
4766,22-06-2024,03-07-2024,3,Yes,Network,Night,Agent16,No,2,Closed
4767,17-05-2024,23-05-2024,1,Yes,Account,Evening,Agent15,Yes,2,Closed
4768,20-12-2024,24-12-2024,5,No,Hardware,Evening,Agent13,Yes,2,Open
4769,30-03-2024,04-04-2024,3,No,Hardware,Night,Agent9,Yes,2,Pending
4770,13-07-2024,17-07-2024,5,No,Software,Morning,Agent6,No,3,Pending
4771,31-10-2024,07-11-2024,5,Yes,Hardware,Night,Agent1,Yes,1,Closed
4772,10-05-2024,17-05-2024,3,No,Account,Morning,Agent20,No,1,Closed
4773,28-10-2024,11-11-2024,1,No,Account,Night,Agent11,No,3,Open
4774,28-02-2024,07-03-2024,3,Yes,Network,Morning,Agent3,No,2,Open
4775,19-03-2024,29-03-2024,4,Yes,Software,Night,Agent2,Yes,2,Pending
4776,26-11-2024,03-12-2024,4,Yes,Account,Evening,Agent7,No,5,Open
4777,16-06-2024,20-06-2024,3,Yes,Software,Afternoon,Agent15,Yes,1,Pending
4778,03-12-2024,07-12-2024,5,Yes,Account,Afternoon,Agent14,No,4,Pending
4779,11-03-2024,17-03-2024,2,No,Network,Evening,Agent5,No,1,Open
4780,24-05-2024,04-06-2024,3,Yes,Network,Morning,Agent17,No,3,Closed
4781,12-07-2024,16-07-2024,5,No,Account,Night,Agent18,No,1,Open
4782,14-04-2024,26-04-2024,1,No,Software,Morning,Agent10,Yes,3,Pending
4783,22-06-2024,01-07-2024,1,Yes,Hardware,Afternoon,Agent4,No,4,Open
4784,12-09-2024,21-09-2024,5,Yes,Network,Morning,Agent13,No,1,Pending
4785,30-04-2024,04-05-2024,5,No,Hardware,Evening,Agent3,No,5,Open
4786,19-10-2024,27-10-2024,4,No,Network,Morning,Agent10,No,2,Closed
4787,14-12-2024,22-12-2024,3,No,Account,Afternoon,Agent10,Yes,4,Closed
4788,23-01-2024,05-02-2024,2,No,Hardware,Evening,Agent15,Yes,5,Pending
4789,08-12-2024,19-12-2024,1,Yes,Account,Evening,Agent20,Yes,1,Pending
4790,19-06-2024,01-07-2024,2,No,Account,Evening,Agent12,Yes,3,Open
4791,21-09-2024,03-10-2024,4,Yes,Network,Morning,Agent11,No,4,Closed
4792,09-06-2024,17-06-2024,5,No,Network,Evening,Agent13,No,1,Closed
4793,24-02-2024,05-03-2024,5,No,Software,Morning,Agent17,No,2,Pending
4794,26-06-2024,02-07-2024,4,Yes,Network,Night,Agent7,No,4,Pending
4795,07-12-2024,20-12-2024,5,No,Software,Morning,Agent18,No,2,Closed
4796,13-10-2024,20-10-2024,1,Yes,Account,Evening,Agent1,No,3,Pending
4797,24-07-2024,29-07-2024,3,No,Hardware,Morning,Agent13,Yes,5,Open
4798,29-02-2024,14-03-2024,4,No,Account,Morning,Agent16,Yes,1,Pending
4799,28-04-2024,02-05-2024,5,Yes,Software,Evening,Agent20,Yes,5,Pending
4800,03-02-2024,09-02-2024,3,Yes,Software,Night,Agent3,Yes,5,Pending
4801,16-08-2024,30-08-2024,2,Yes,Network,Night,Agent17,Yes,5,Closed
4802,26-03-2024,05-04-2024,2,No,Network,Night,Agent4,No,2,Open
4803,26-06-2024,11-07-2024,4,Yes,Account,Afternoon,Agent3,Yes,1,Closed
4804,17-03-2024,28-03-2024,4,No,Account,Afternoon,Agent12,No,4,Closed
4805,26-01-2024,09-02-2024,3,No,Network,Night,Agent7,Yes,1,Closed
4806,10-11-2024,20-11-2024,4,No,Account,Morning,Agent10,No,5,Open
4807,08-08-2024,21-08-2024,1,No,Account,Evening,Agent3,Yes,1,Closed
4808,12-05-2024,21-05-2024,5,No,Network,Evening,Agent2,Yes,3,Pending
4809,20-07-2024,04-08-2024,5,No,Hardware,Afternoon,Agent2,Yes,2,Open
4810,23-04-2024,28-04-2024,4,Yes,Hardware,Evening,Agent4,Yes,3,Pending
4811,09-03-2024,19-03-2024,5,No,Hardware,Afternoon,Agent15,No,4,Pending
4812,27-03-2024,07-04-2024,3,No,Hardware,Night,Agent2,No,4,Open
4813,12-08-2024,22-08-2024,3,Yes,Network,Morning,Agent10,Yes,3,Open
4814,20-04-2024,01-05-2024,3,No,Hardware,Evening,Agent12,No,4,Pending
4815,19-09-2024,24-09-2024,1,No,Hardware,Afternoon,Agent16,No,4,Open
4816,02-02-2024,12-02-2024,4,No,Account,Evening,Agent20,Yes,3,Closed
4817,23-02-2024,29-02-2024,3,Yes,Hardware,Evening,Agent14,No,3,Closed
4818,20-05-2024,31-05-2024,2,Yes,Network,Afternoon,Agent9,No,1,Pending
4819,18-01-2024,31-01-2024,4,Yes,Software,Evening,Agent3,Yes,2,Pending
4820,04-09-2024,08-09-2024,2,Yes,Account,Afternoon,Agent4,Yes,1,Closed
4821,20-09-2024,27-09-2024,3,Yes,Software,Morning,Agent4,No,3,Closed
4822,18-06-2024,27-06-2024,4,Yes,Network,Afternoon,Agent10,No,4,Pending
4823,09-07-2024,15-07-2024,1,No,Hardware,Morning,Agent1,No,3,Pending
4824,06-06-2024,16-06-2024,1,No,Software,Afternoon,Agent6,No,4,Pending
4825,18-06-2024,03-07-2024,2,No,Network,Morning,Agent8,No,4,Open
4826,16-11-2024,24-11-2024,1,Yes,Network,Afternoon,Agent17,No,4,Closed
4827,20-05-2024,01-06-2024,1,No,Account,Night,Agent9,Yes,2,Open
4828,06-04-2024,13-04-2024,3,Yes,Software,Evening,Agent15,Yes,4,Pending
4829,19-01-2024,01-02-2024,5,No,Account,Morning,Agent9,No,1,Pending
4830,01-05-2024,11-05-2024,3,Yes,Software,Morning,Agent11,No,4,Closed
4831,03-06-2024,12-06-2024,1,Yes,Software,Afternoon,Agent15,Yes,1,Closed
4832,30-01-2024,07-02-2024,3,No,Network,Morning,Agent19,Yes,2,Closed
4833,11-02-2024,19-02-2024,5,Yes,Software,Morning,Agent14,No,2,Pending
4834,01-03-2024,16-03-2024,5,Yes,Network,Night,Agent7,No,4,Pending
4835,12-03-2024,17-03-2024,5,Yes,Network,Night,Agent2,Yes,4,Closed
4836,21-08-2024,27-08-2024,3,No,Hardware,Evening,Agent18,No,1,Closed
4837,10-01-2024,14-01-2024,4,No,Software,Afternoon,Agent16,No,1,Closed
4838,27-09-2024,08-10-2024,1,Yes,Account,Morning,Agent19,Yes,1,Open
4839,08-11-2024,22-11-2024,2,Yes,Account,Afternoon,Agent3,Yes,4,Open
4840,09-08-2024,20-08-2024,4,No,Hardware,Night,Agent9,Yes,5,Open
4841,24-04-2024,28-04-2024,2,No,Network,Evening,Agent5,Yes,4,Pending
4842,11-12-2024,15-12-2024,5,Yes,Hardware,Night,Agent7,Yes,1,Closed
4843,01-03-2024,12-03-2024,3,Yes,Network,Afternoon,Agent3,No,1,Pending
4844,24-09-2024,06-10-2024,4,Yes,Account,Evening,Agent11,Yes,3,Closed
4845,16-04-2024,23-04-2024,2,No,Software,Evening,Agent16,No,1,Open
4846,11-03-2024,22-03-2024,5,No,Hardware,Night,Agent14,No,1,Open
4847,20-04-2024,26-04-2024,3,No,Account,Night,Agent9,Yes,2,Pending
4848,30-10-2024,06-11-2024,1,No,Hardware,Night,Agent15,No,4,Closed
4849,23-08-2024,03-09-2024,5,Yes,Hardware,Afternoon,Agent8,Yes,1,Pending
4850,29-11-2024,14-12-2024,4,No,Hardware,Morning,Agent20,No,2,Pending
4851,10-04-2024,20-04-2024,2,Yes,Hardware,Night,Agent10,Yes,3,Pending
4852,10-11-2024,16-11-2024,5,Yes,Network,Afternoon,Agent2,No,4,Pending
4853,16-12-2024,25-12-2024,4,No,Network,Night,Agent10,No,5,Pending
4854,07-09-2024,15-09-2024,1,Yes,Hardware,Night,Agent12,No,4,Open
4855,09-09-2024,22-09-2024,3,No,Account,Evening,Agent20,Yes,4,Pending
4856,18-07-2024,29-07-2024,1,No,Hardware,Evening,Agent9,No,5,Pending
4857,28-11-2024,07-12-2024,5,Yes,Hardware,Night,Agent3,No,2,Pending
4858,05-06-2024,15-06-2024,4,Yes,Software,Morning,Agent13,No,5,Closed
4859,13-04-2024,28-04-2024,2,Yes,Hardware,Afternoon,Agent7,Yes,1,Open
4860,13-07-2024,23-07-2024,5,Yes,Account,Afternoon,Agent2,Yes,3,Pending
4861,26-05-2024,09-06-2024,4,Yes,Account,Morning,Agent19,Yes,1,Closed
4862,29-10-2024,08-11-2024,2,No,Network,Morning,Agent15,Yes,2,Closed
4863,12-04-2024,20-04-2024,5,No,Account,Night,Agent16,Yes,3,Open
4864,10-11-2024,20-11-2024,3,Yes,Network,Morning,Agent9,Yes,5,Pending
4865,09-06-2024,15-06-2024,3,No,Account,Evening,Agent2,No,5,Open
4866,06-06-2024,14-06-2024,5,No,Account,Night,Agent2,No,1,Closed
4867,08-08-2024,15-08-2024,3,No,Software,Evening,Agent14,Yes,5,Open
4868,24-05-2024,01-06-2024,4,Yes,Hardware,Afternoon,Agent1,No,2,Pending
4869,30-05-2024,09-06-2024,3,No,Software,Morning,Agent13,No,5,Pending
4870,18-08-2024,24-08-2024,4,No,Account,Evening,Agent15,No,2,Closed
4871,12-07-2024,25-07-2024,4,Yes,Software,Afternoon,Agent16,No,4,Closed
4872,27-05-2024,08-06-2024,2,No,Network,Evening,Agent5,Yes,4,Pending
4873,01-04-2024,09-04-2024,4,Yes,Hardware,Afternoon,Agent3,Yes,2,Pending
4874,03-04-2024,09-04-2024,5,Yes,Hardware,Night,Agent19,No,5,Pending
4875,01-05-2024,12-05-2024,3,No,Network,Night,Agent4,Yes,1,Open
4876,28-12-2024,01-01-2025,2,No,Hardware,Night,Agent14,Yes,1,Closed
4877,17-12-2024,27-12-2024,2,No,Software,Morning,Agent12,No,2,Closed
4878,28-10-2024,02-11-2024,2,Yes,Software,Afternoon,Agent13,No,1,Pending
4879,28-03-2024,02-04-2024,2,No,Software,Night,Agent12,No,3,Closed
4880,24-02-2024,07-03-2024,1,Yes,Account,Afternoon,Agent7,No,1,Closed
4881,10-10-2024,20-10-2024,2,No,Network,Afternoon,Agent18,No,4,Open
4882,19-08-2024,24-08-2024,1,Yes,Network,Morning,Agent16,No,3,Open
4883,04-10-2024,11-10-2024,4,No,Network,Morning,Agent4,Yes,5,Closed
4884,08-05-2024,22-05-2024,3,Yes,Hardware,Afternoon,Agent16,No,1,Pending
4885,26-01-2024,02-02-2024,3,No,Hardware,Morning,Agent8,Yes,3,Open
4886,05-09-2024,19-09-2024,4,No,Account,Afternoon,Agent8,Yes,4,Pending
4887,20-01-2024,02-02-2024,1,Yes,Account,Afternoon,Agent13,Yes,5,Open
4888,15-06-2024,28-06-2024,5,No,Software,Night,Agent20,No,5,Closed
4889,19-10-2024,02-11-2024,4,Yes,Account,Night,Agent18,No,5,Open
4890,10-09-2024,15-09-2024,3,No,Network,Evening,Agent19,Yes,2,Closed
4891,28-10-2024,03-11-2024,5,No,Software,Morning,Agent15,Yes,4,Pending
4892,26-11-2024,06-12-2024,4,No,Account,Morning,Agent20,No,4,Open
4893,17-09-2024,27-09-2024,5,No,Software,Evening,Agent3,Yes,1,Open
4894,12-09-2024,25-09-2024,5,Yes,Software,Morning,Agent18,Yes,1,Pending
4895,17-01-2024,21-01-2024,1,Yes,Network,Afternoon,Agent18,No,1,Closed
4896,28-03-2024,09-04-2024,1,Yes,Hardware,Night,Agent14,No,3,Open
4897,19-09-2024,04-10-2024,3,No,Network,Evening,Agent1,Yes,2,Closed
4898,02-07-2024,15-07-2024,1,Yes,Account,Evening,Agent13,Yes,3,Closed
4899,14-11-2024,27-11-2024,2,Yes,Hardware,Afternoon,Agent11,No,4,Closed
4900,28-07-2024,09-08-2024,5,No,Account,Afternoon,Agent13,No,5,Pending
4901,30-07-2024,11-08-2024,3,Yes,Software,Evening,Agent3,Yes,3,Pending
4902,08-02-2024,14-02-2024,2,No,Hardware,Night,Agent11,Yes,3,Pending
4903,02-08-2024,09-08-2024,2,Yes,Network,Night,Agent12,Yes,1,Pending
4904,06-11-2024,21-11-2024,5,Yes,Hardware,Afternoon,Agent13,No,1,Pending
4905,29-09-2024,03-10-2024,5,No,Hardware,Evening,Agent1,No,1,Pending
4906,02-08-2024,14-08-2024,4,No,Hardware,Evening,Agent1,Yes,4,Open
4907,10-06-2024,14-06-2024,3,Yes,Software,Evening,Agent12,No,1,Open
4908,17-04-2024,30-04-2024,1,No,Network,Afternoon,Agent14,No,2,Open
4909,29-09-2024,06-10-2024,1,No,Account,Morning,Agent3,No,1,Pending
4910,24-08-2024,07-09-2024,2,No,Network,Afternoon,Agent9,No,5,Open
4911,09-11-2024,18-11-2024,1,Yes,Network,Afternoon,Agent20,Yes,1,Pending
4912,03-02-2024,12-02-2024,5,No,Software,Night,Agent1,No,3,Pending
4913,12-10-2024,16-10-2024,2,No,Software,Morning,Agent15,Yes,1,Pending
4914,16-02-2024,02-03-2024,5,No,Network,Afternoon,Agent12,Yes,2,Closed
4915,06-05-2024,11-05-2024,5,No,Network,Evening,Agent3,Yes,1,Closed
4916,18-01-2024,28-01-2024,4,Yes,Hardware,Morning,Agent19,No,1,Closed
4917,24-06-2024,01-07-2024,2,No,Hardware,Evening,Agent6,Yes,5,Open
4918,19-03-2024,23-03-2024,1,Yes,Network,Afternoon,Agent16,Yes,4,Open
4919,13-03-2024,20-03-2024,3,Yes,Account,Morning,Agent19,Yes,4,Closed
4920,11-03-2024,26-03-2024,3,No,Software,Night,Agent20,No,1,Open
4921,24-04-2024,30-04-2024,2,No,Network,Afternoon,Agent16,Yes,3,Closed
4922,15-08-2024,23-08-2024,5,Yes,Network,Evening,Agent14,No,4,Closed
4923,11-10-2024,22-10-2024,2,No,Software,Night,Agent5,Yes,3,Open
4924,06-01-2024,21-01-2024,2,Yes,Network,Evening,Agent14,No,5,Pending
4925,17-07-2024,27-07-2024,1,No,Account,Evening,Agent4,No,3,Closed
4926,24-01-2024,28-01-2024,1,No,Network,Night,Agent8,Yes,2,Closed
4927,13-12-2024,24-12-2024,4,Yes,Hardware,Evening,Agent2,Yes,3,Closed
4928,23-08-2024,04-09-2024,3,Yes,Network,Morning,Agent16,Yes,5,Open
4929,16-11-2024,01-12-2024,2,No,Hardware,Evening,Agent18,Yes,3,Open
4930,11-10-2024,24-10-2024,2,No,Network,Night,Agent8,No,3,Open
4931,16-01-2024,23-01-2024,4,Yes,Software,Afternoon,Agent7,Yes,5,Open
4932,02-09-2024,08-09-2024,5,No,Network,Night,Agent15,No,1,Closed
4933,11-04-2024,24-04-2024,4,No,Account,Morning,Agent11,No,1,Closed
4934,05-03-2024,13-03-2024,3,No,Network,Morning,Agent6,Yes,1,Closed
4935,09-02-2024,21-02-2024,3,Yes,Hardware,Night,Agent16,No,1,Pending
4936,15-05-2024,21-05-2024,5,Yes,Account,Morning,Agent15,Yes,4,Closed
4937,05-10-2024,11-10-2024,1,No,Account,Night,Agent10,Yes,2,Closed
4938,30-03-2024,08-04-2024,5,Yes,Hardware,Morning,Agent7,No,2,Closed
4939,16-01-2024,30-01-2024,4,Yes,Software,Morning,Agent15,No,4,Open
4940,19-04-2024,04-05-2024,2,No,Network,Afternoon,Agent4,No,1,Open
4941,12-04-2024,16-04-2024,5,Yes,Hardware,Morning,Agent19,No,3,Pending
4942,21-10-2024,27-10-2024,2,Yes,Account,Afternoon,Agent2,No,2,Closed
4943,20-01-2024,30-01-2024,2,No,Network,Morning,Agent18,Yes,4,Pending
4944,22-08-2024,06-09-2024,3,No,Software,Night,Agent20,Yes,2,Open
4945,18-03-2024,02-04-2024,1,No,Hardware,Evening,Agent10,No,2,Open
4946,10-11-2024,23-11-2024,4,Yes,Network,Night,Agent8,No,1,Pending
4947,26-11-2024,10-12-2024,4,Yes,Account,Afternoon,Agent17,No,4,Open
4948,15-10-2024,19-10-2024,3,Yes,Hardware,Evening,Agent4,No,5,Pending
4949,04-08-2024,15-08-2024,1,No,Account,Morning,Agent16,No,1,Open
4950,21-10-2024,25-10-2024,5,No,Network,Afternoon,Agent6,No,2,Closed
4951,30-04-2024,10-05-2024,4,No,Software,Morning,Agent18,Yes,2,Open
4952,07-04-2024,11-04-2024,5,No,Hardware,Evening,Agent6,No,5,Open
4953,03-12-2024,18-12-2024,3,No,Network,Afternoon,Agent8,Yes,4,Closed
4954,20-09-2024,27-09-2024,2,Yes,Software,Evening,Agent3,Yes,4,Pending
4955,30-09-2024,10-10-2024,1,No,Account,Morning,Agent5,Yes,1,Open
4956,27-03-2024,06-04-2024,3,Yes,Account,Afternoon,Agent2,No,4,Open
4957,19-07-2024,24-07-2024,2,No,Hardware,Evening,Agent2,Yes,5,Closed
4958,10-07-2024,15-07-2024,2,Yes,Network,Morning,Agent2,No,3,Pending
4959,31-03-2024,10-04-2024,3,Yes,Network,Night,Agent2,No,3,Closed
4960,22-07-2024,01-08-2024,4,Yes,Network,Night,Agent6,No,4,Open
4961,09-07-2024,18-07-2024,1,Yes,Hardware,Evening,Agent14,No,2,Closed
4962,04-12-2024,17-12-2024,4,Yes,Software,Morning,Agent14,No,1,Closed
4963,03-10-2024,10-10-2024,3,No,Network,Morning,Agent6,Yes,2,Pending
4964,02-08-2024,09-08-2024,5,Yes,Hardware,Night,Agent14,Yes,4,Pending
4965,25-09-2024,07-10-2024,1,Yes,Hardware,Morning,Agent17,No,2,Open
4966,05-01-2024,14-01-2024,1,Yes,Hardware,Afternoon,Agent17,No,1,Pending
4967,06-07-2024,18-07-2024,5,No,Software,Night,Agent1,No,2,Open
4968,05-12-2024,16-12-2024,4,Yes,Software,Evening,Agent12,Yes,4,Closed
4969,17-08-2024,21-08-2024,5,Yes,Account,Evening,Agent17,Yes,4,Open
4970,22-10-2024,26-10-2024,5,No,Network,Morning,Agent2,Yes,5,Open
4971,11-09-2024,25-09-2024,1,Yes,Hardware,Night,Agent2,No,1,Open
4972,07-08-2024,17-08-2024,5,No,Network,Afternoon,Agent20,Yes,4,Open
4973,04-01-2024,19-01-2024,5,No,Hardware,Morning,Agent12,No,4,Open
4974,07-01-2024,13-01-2024,1,No,Account,Morning,Agent12,Yes,2,Closed
4975,26-08-2024,06-09-2024,3,No,Hardware,Morning,Agent16,Yes,2,Pending
4976,01-05-2024,16-05-2024,2,Yes,Hardware,Night,Agent6,No,1,Open
4977,21-02-2024,03-03-2024,2,No,Hardware,Afternoon,Agent9,Yes,4,Open
4978,26-02-2024,04-03-2024,3,No,Account,Night,Agent8,Yes,2,Pending
4979,13-07-2024,28-07-2024,1,Yes,Software,Evening,Agent14,No,2,Open
4980,01-12-2024,05-12-2024,4,Yes,Account,Evening,Agent19,Yes,3,Pending
4981,27-12-2024,10-01-2025,5,Yes,Hardware,Night,Agent3,No,5,Closed
4982,12-10-2024,20-10-2024,2,Yes,Software,Night,Agent13,No,3,Open
4983,03-05-2024,16-05-2024,2,No,Account,Afternoon,Agent1,No,1,Open
4984,08-10-2024,14-10-2024,2,Yes,Account,Evening,Agent17,No,1,Pending
4985,05-06-2024,14-06-2024,1,No,Account,Night,Agent13,No,3,Pending
4986,09-09-2024,13-09-2024,2,Yes,Software,Morning,Agent15,Yes,3,Open
4987,21-03-2024,03-04-2024,3,Yes,Account,Evening,Agent14,No,2,Open
4988,01-03-2024,06-03-2024,5,No,Software,Afternoon,Agent1,No,2,Pending
4989,31-01-2024,06-02-2024,5,Yes,Software,Night,Agent4,Yes,5,Open
4990,28-11-2024,06-12-2024,1,No,Network,Morning,Agent6,No,1,Open
4991,21-11-2024,30-11-2024,5,No,Network,Afternoon,Agent13,Yes,3,Pending
4992,31-03-2024,08-04-2024,2,Yes,Hardware,Night,Agent2,No,1,Closed
4993,07-10-2024,15-10-2024,1,No,Software,Afternoon,Agent10,Yes,5,Closed
4994,20-01-2024,27-01-2024,2,No,Network,Evening,Agent15,Yes,1,Pending
4995,08-05-2024,15-05-2024,1,No,Network,Afternoon,Agent6,Yes,4,Open
4996,15-02-2024,28-02-2024,2,Yes,Network,Evening,Agent3,No,4,Open
4997,16-03-2024,20-03-2024,2,Yes,Network,Morning,Agent16,No,5,Closed
4998,25-01-2024,09-02-2024,1,Yes,Account,Evening,Agent5,No,4,Open
4999,12-01-2024,20-01-2024,1,No,Network,Night,Agent13,No,4,Closed
5000,17-04-2024,22-04-2024,2,Yes,Software,Night,Agent10,No,1,Closed
5001,21-12-2024,03-01-2025,3,Yes,Software,Afternoon,Agent12,No,2,Pending
5002,26-06-2024,30-06-2024,5,No,Network,Morning,Agent20,No,5,Closed
5003,11-08-2024,25-08-2024,5,No,Hardware,Evening,Agent7,Yes,4,Open
5004,11-06-2024,20-06-2024,5,Yes,Account,Evening,Agent5,No,2,Open
5005,01-10-2024,13-10-2024,3,No,Network,Night,Agent10,Yes,5,Open
5006,21-08-2024,01-09-2024,3,No,Software,Evening,Agent5,Yes,4,Closed
5007,21-07-2024,30-07-2024,5,No,Account,Evening,Agent15,Yes,5,Closed
5008,22-04-2024,27-04-2024,5,Yes,Account,Morning,Agent14,No,1,Closed
5009,15-03-2024,22-03-2024,1,No,Account,Morning,Agent4,Yes,1,Closed
5010,12-11-2024,19-11-2024,2,No,Hardware,Afternoon,Agent4,Yes,4,Pending
5011,01-05-2024,16-05-2024,1,No,Network,Afternoon,Agent5,No,5,Pending
5012,11-06-2024,19-06-2024,5,No,Software,Evening,Agent9,No,1,Open
5013,08-01-2024,22-01-2024,1,No,Hardware,Night,Agent20,Yes,1,Open
5014,17-05-2024,30-05-2024,3,No,Account,Morning,Agent2,Yes,4,Pending
5015,27-05-2024,09-06-2024,4,Yes,Hardware,Evening,Agent17,Yes,5,Open
5016,16-03-2024,29-03-2024,5,Yes,Hardware,Morning,Agent6,No,3,Pending
5017,11-10-2024,17-10-2024,2,No,Hardware,Afternoon,Agent5,Yes,1,Open
5018,14-05-2024,21-05-2024,2,No,Account,Evening,Agent13,Yes,1,Open
5019,06-05-2024,16-05-2024,5,Yes,Account,Evening,Agent8,No,3,Open
5020,16-07-2024,31-07-2024,5,Yes,Hardware,Morning,Agent7,Yes,5,Open
5021,12-03-2024,23-03-2024,4,Yes,Account,Morning,Agent8,No,3,Pending
5022,18-09-2024,29-09-2024,4,Yes,Account,Morning,Agent19,No,4,Pending
5023,01-11-2024,05-11-2024,3,No,Account,Morning,Agent6,No,5,Closed
5024,30-01-2024,13-02-2024,5,Yes,Account,Night,Agent17,No,3,Pending
5025,08-08-2024,19-08-2024,4,No,Software,Morning,Agent5,No,4,Pending
5026,25-05-2024,01-06-2024,1,Yes,Network,Night,Agent10,Yes,1,Pending
5027,08-11-2024,15-11-2024,5,Yes,Hardware,Afternoon,Agent19,No,3,Closed
5028,15-05-2024,23-05-2024,4,No,Network,Afternoon,Agent5,Yes,1,Closed
5029,16-08-2024,29-08-2024,5,Yes,Account,Morning,Agent20,No,3,Closed
5030,13-11-2024,27-11-2024,5,No,Hardware,Evening,Agent18,Yes,4,Pending
5031,08-08-2024,15-08-2024,2,No,Software,Afternoon,Agent5,No,3,Open
5032,15-05-2024,20-05-2024,3,No,Software,Morning,Agent17,No,4,Pending
5033,15-04-2024,28-04-2024,1,No,Network,Afternoon,Agent1,Yes,4,Open
5034,16-10-2024,21-10-2024,4,Yes,Account,Morning,Agent1,Yes,4,Closed
5035,27-02-2024,05-03-2024,3,Yes,Hardware,Afternoon,Agent19,Yes,4,Pending
5036,18-02-2024,24-02-2024,4,Yes,Software,Evening,Agent3,Yes,1,Pending
5037,21-07-2024,25-07-2024,4,Yes,Network,Morning,Agent14,Yes,2,Closed
5038,29-05-2024,09-06-2024,2,No,Software,Night,Agent19,No,3,Open
5039,20-07-2024,26-07-2024,1,No,Account,Afternoon,Agent1,Yes,1,Open
5040,19-03-2024,23-03-2024,2,No,Software,Evening,Agent8,No,4,Closed
5041,29-08-2024,09-09-2024,2,No,Software,Morning,Agent4,Yes,2,Pending
